bus_id,bus_register_no,bus_model_id,perkhidmatan,tarikh_daftar,bus_lastupdate,lease_from,disabled_friendly,ev_bus,ssu_remark,cbts_vech_lcns_id,bus_size_id,tankc_code,engine_capacity_id,type_of_status_id,bus_age,end_of_service_date,vehicle_type
7727,VG8650,23,RAPID,42709,45910.46461,,1,,,,2,7,8,,,,bus
7728,VG8794,23,RAPID,42709,46044.41172,,1,,,,2,7,8,3,,,bus
7729,VG8904,23,RAPID,42709,45897.46023,,1,,,,2,7,8,3,,,bus
7730,VG8845,23,RAPID,42709,45975.5197,,1,,,,2,7,8,,,,bus
7731,VG8748,23,RAPID,42709,46022.48373,,1,,,,2,7,8,,,,bus
7732,VG8849,23,RAPID,42709,45908.47483,,1,,,,2,7,8,,,,bus
7733,VG8755,23,RAPID,42709,45883.70912,,1,,,,2,7,8,,,,bus
7734,VG8654,23,RAPID,42709,45989.68993,,1,,,VG8654,2,7,8,3,,,bus
7735,VG8917,23,RAPID,42709,45960.71047,,1,,,,2,7,8,3,,,bus
7736,VH1373,23,RAPID,42711,45863.63514,,1,,,,2,7,8,3,,,bus
7737,VG8761,23,RAPID,42709,46015.65037,,1,,,,3,7,8,,,,bus
7738,VG8769,23,RAPID,42709,45996.4781,,1,,,,2,7,8,,,,bus
7739,VH1552,23,RAPID,42711,46037.67147,,1,,,,2,7,8,3,,,bus
7740,VH1579,23,RAPID,42711,45867.43128,,1,,,,2,7,8,3,,,bus
7741,VH1385,23,RAPID,42711,45952.73748,,1,,,,2,7,8,3,,,bus
7742,VH1562,23,RAPID,0000-00-00,46000.53176,,1,,,,2,7,8,3,,,bus
7743,VG8591,23,RAPID,42709,45961.51705,,1,,,,2,7,8,,,,bus
7744,VG8765,23,RAPID,42709,45938.66836,,1,,,,2,7,8,,,,bus
7745,VH1568,23,RAPID,42711,45926.47081,,1,,,,2,7,8,3,,,bus
7746,VH1570,23,RAPID,42711,45883.71036,,1,,,,2,7,8,3,,,bus
7747,VH2524,25,RAPID,42712,45918.65153,,1,,,,2,2,13,3,,,bus
7748,VH2547,25,RAPID,42712,45937.48012,,1,,,,2,2,13,3,,,bus
7749,VH2480,25,RAPID,42712,45897.46154,,1,,,,2,2,13,3,,,bus
7750,VH2687,25,RAPID,42712,45993.57744,,1,,,,2,2,13,3,,,bus
7751,VH3603,25,RAPID,42712,45959.82015,,1,,,,3,2,13,,,,bus
7752,VH3982,25,RAPID,42713,45939.5303,,1,,,,2,2,13,3,,,bus
7753,VH2559,25,RAPID,42712,45945.69516,,1,,,,2,2,13,3,,,bus
7754,VH2514,25,RAPID,42712,45909.68024,,1,,,,2,2,13,3,,,bus
7755,VH3694,25,RAPID,42712,45965.65116,,1,,,,2,2,13,,,,bus
7756,VH2542,25,RAPID,42712,45896.48788,,1,,,,2,2,13,3,,,bus
7757,VH2675,25,RAPID,42712,45877.79168,,1,,,,2,2,13,6,,45877,bus
7758,VH2487,25,RAPID,42712,45903.45731,,1,,,,2,2,13,3,,,bus
7759,VH3697,25,RAPID,42712,46015.65066,,1,,,,2,2,13,,,,bus
7760,VH2478,25,RAPID,42712,45939.53009,,1,,,,2,2,13,3,,,bus
7761,VH2499,25,RAPID,42712,46003.52111,,1,,,,2,2,12,3,,,bus
7762,VH2557,25,RAPID,42712,45910.46547,,1,,,,2,2,13,3,,,bus
7763,VH2549,25,RAPID,42712,45922.45509,,1,,,,2,2,13,3,,,bus
7764,VH2494,25,RAPID,42712,45888.68014,,1,,,,2,2,13,3,,,bus
7765,VH2531,25,RAPID,42712,45982.53843,,1,,,,2,2,13,3,,,bus
7766,VH2544,25,RAPID,42712,45904.42568,,1,,,,2,2,13,3,,,bus
7767,VH2491,25,RAPID,42712,46014.45837,,1,,,,2,2,13,3,,,bus
7768,VH2485,25,RAPID,42712,45981.61454,,1,,,,2,2,13,3,,,bus
7769,VH3585,25,RAPID,42712,45888.68057,,1,,,,2,2,13,,,,bus
7770,VH2476,25,RAPID,42712,46024.75426,,1,,,,2,2,13,3,,,bus
7771,VH4053,25,RAPID,42713,45909.44288,,1,,,,2,2,13,,,,bus
7772,VH4108,25,RAPID,42713,45841.52477,,1,,,,2,2,13,,,,bus
7773,VH4059,25,RAPID,42713,45924.44595,,1,,,,2,2,13,,,,bus
7774,VH4046,25,RAPID,42713,46034.46968,,1,,,,2,2,13,,,,bus
7775,VH4096,25,RAPID,42713,45923.46531,,1,,,,2,2,13,,,,bus
7776,VH4084,25,RAPID,42713,45925.70968,,1,,,,2,2,13,,,,bus
7777,VH4069,25,RAPID,42713,45866.45527,,1,,,,2,2,13,3,,,bus
7778,VH4073,25,RAPID,42713,45974.60067,,1,,,,2,2,13,3,,,bus
7779,VH4268,23,RAPID,42713,46008.55646,,1,,,,2,7,8,3,,,bus
7780,VH4356,23,RAPID,42713,46037.67255,,1,,,,2,7,8,,,,bus
7781,VH4683,23,RAPID,42713,46028.62137,,1,,,,2,7,8,3,,,bus
7782,VH4236,23,RAPID,42713,45965.65153,,1,,,,2,8,8,,,,bus
7783,VH4283,23,RAPID,42713,45959.80292,,1,,,,2,7,8,,,,bus
7784,VH4270,23,RAPID,42713,45980.50797,,1,,,,2,7,8,,,,bus
7785,VH4086,23,RAPID,42713,45819.63579,,1,,,,2,7,8,3,,,bus
7786,VH4057,23,RAPID,42713,46008.55627,,1,,,,2,7,8,,,,bus
7787,VH4221,23,RAPID,42713,45895.45697,,1,,,,2,7,8,,,,bus
7788,VH4557,23,RAPID,42713,46000.53198,,1,,,,2,7,8,3,,,bus
7789,VH4586,23,RAPID,42713,45995.49102,,1,,,,2,7,8,,,,bus
7790,VH4328,23,RAPID,42713,45883.71074,,1,,,,2,7,8,,,,bus
7791,VH4318,23,RAPID,42713,46029.49547,,1,,,,2,7,8,3,,,bus
7792,VH4571,23,RAPID,42713,45959.82041,,1,,,,2,7,8,,,,bus
7793,VH4577,23,RAPID,42713,45924.80075,,1,,,,2,7,8,3,,,bus
7794,VH4335,23,RAPID,42713,46044.41144,,1,,,,2,7,8,3,,,bus
7795,VH4107,23,RAPID,42713,45995.48804,,1,,,,2,7,8,,,,bus
7796,VH4604,23,RAPID,42713,45968.4859,,1,,,,2,7,8,,,,bus
7797,VH4206,23,RAPID,42713,45896.48933,,1,,,,2,7,8,,,,bus
7798,VH4215,23,RAPID,42713,45909.44198,,1,,,,2,7,8,3,,,bus
7799,VH4964,23,RAPID,42717,45888.68095,,1,,,,2,7,8,,,,bus
7800,VH4089,25,RAPID,42713,45910.46429,,1,,,,2,2,13,,,,bus
7801,VH4113,25,RAPID,42713,45896.48714,,1,,,,2,2,13,,,,bus
7802,VH4062,25,RAPID,42713,45896.49229,,1,,,,2,2,13,,,,bus
7803,VH4030,25,RAPID,42713,46044.41447,,1,,,,2,2,13,,,,bus
7804,VH4037,25,RAPID,42713,45952.75225,,1,,,,2,2,13,3,,,bus
7805,VH4043,25,RAPID,42713,45989.64183,,1,,,,2,7,8,,,,bus
7806,VH3593,25,RAPID,42712,46014.69079,,1,,,,2,2,13,3,,,bus
7807,VH2537,25,RAPID,42712,45996.48014,,1,,,,2,2,13,3,,,bus
7808,VH2490,25,RAPID,42712,45966.55668,,1,,,,2,2,13,3,,,bus
7809,VH3751,25,RAPID,42712,46036.5152,,1,,,,2,2,13,,,,bus
7810,VH3750,25,RAPID,42712,45979.47644,,1,,,,2,2,8,,,,bus
7811,VH2534,25,RAPID,42712,46030.6211,,1,,,,2,2,13,3,,,bus
7812,VH3743,25,RAPID,42712,45980.50773,,1,,,,2,2,13,,,,bus
7813,VH3745,25,RAPID,42712,46034.46925,,1,,,,2,2,13,,,,bus
7814,VH3738,25,RAPID,42712,46037.67182,,1,,,,2,2,13,,,,bus
7815,VH2540,25,RAPID,42712,46027.57591,,1,,,,2,2,13,,,,bus
7816,VH4081,23,RAPID,42713,45936.53007,,1,,,,2,7,8,,,,bus
7817,VH4961,23,RAPID,42717,46014.46461,,1,,,,2,7,8,,,,bus
7818,VH4643,23,RAPID,42713,45887.64488,,1,,,,2,7,8,,,,bus
7819,VH4992,23,RAPID,42717,46007.53758,,1,,,,2,7,8,,,,bus
7820,VH4044,23,RAPID,42713,45851.68277,,1,,,,2,7,8,,,,bus
7821,VH4919,23,RAPID,42717,45939.53234,,1,,,,2,7,8,,,,bus
7822,VH4652,23,RAPID,42713,46030.47259,,1,,,,2,7,8,,,,bus
7823,VH4307,23,RAPID,42713,46029.62816,,1,,,,2,7,8,,,,bus
7824,VH4642,23,RAPID,42713,45936.53051,,1,,,,2,7,8,,,,bus
7825,VH4920,23,RAPID,42717,45923.46399,,1,,,,2,7,8,,,,bus
7826,VH4930,23,RAPID,42717,45925.44971,,1,,,,2,7,8,,,,bus
7827,VH4671,23,RAPID,42713,45966.55706,,1,,,,2,7,8,,,,bus
7828,VH4985,23,RAPID,42717,45959.82086,,1,,,,2,7,8,3,,,bus
7829,VH4925,23,RAPID,42717,45883.71102,,1,,,,2,7,8,,,,bus
7830,VH4921,23,RAPID,42717,45967.59063,,1,,,,2,7,8,,,,bus
7831,VH4924,23,RAPID,42717,45968.4862,,1,,,,2,7,8,3,,,bus
7832,VH4189,25,RAPID,42713,45972.58926,,1,,,,2,2,13,,,,bus
7833,VK6460,25,RAPID,42733,45959.80323,,1,,,,2,2,13,3,,,bus
7834,VK6448,25,RAPID,42733,46035.4612,,1,,,,2,2,13,3,,,bus
7835,VK6258,25,RAPID,0000-00-00,45952.73786,,1,,,,2,2,13,,,,bus
7836,VK6749,25,RAPID,42733,45967.59106,,1,,,,2,2,13,,,,bus
7837,VK6475,25,RAPID,42733,45910.53544,,1,,,,2,2,13,,,,bus
7838,VK6274,25,RAPID,0000-00-00,46009.67104,,1,,,,2,2,13,3,,,bus
7839,VK6243,25,RAPID,42733,45911.44579,,1,,,,2,2,13,,,,bus
7840,VK6295,25,RAPID,42733,45996.479,,1,,,,2,2,13,,,,bus
7841,VK2947,25,RAPID,42731,45995.48859,,1,,,,2,2,13,,,,bus
7842,VK2767,25,RAPID,42731,45961.51742,,1,,,,2,2,13,3,,,bus
7843,VK2745,25,RAPID,42731,45937.48037,,1,,,,2,2,13,3,,,bus
7844,VK2934,25,RAPID,0000-00-00,45895.45795,,1,,,,2,2,13,3,,,bus
7845,VK2852,25,RAPID,0000-00-00,45848.71061,,1,,,,2,2,13,3,,,bus
7846,VK2961,25,RAPID,42713,45867.43227,,1,,,,2,2,13,3,,,bus
7847,VK2655,25,RAPID,42713,46038.62859,,1,,,,2,2,13,3,,,bus
7848,VK2607,25,RAPID,42713,46009.47895,,1,,,,2,2,13,3,,,bus
7849,VK2913,25,RAPID,42713,46043.43407,,1,,,,2,2,13,,,,bus
7850,VK2971,25,RAPID,42713,46035.46308,,1,,,,2,2,13,3,,,bus
7851,VM2846,25,RAPID,42713,45957.5116,,1,,,,2,2,13,3,,,bus
7852,VK2906,25,RAPID,42713,45868.43625,,1,,,,2,2,13,,,,bus
7853,VK2684,25,RAPID,42713,46007.53785,,1,,,,2,2,13,3,,,bus
7854,VK2853,25,RAPID,42713,46036.4189,,1,,,,2,2,13,3,,,bus
7855,VM1907,25,RAPID,42713,46029.49175,,1,,,,2,2,13,,,,bus
7856,VM1897,25,RAPID,42713,45989.63148,,1,,,,2,2,13,,,,bus
7857,VM1879,25,RAPID,42713,46014.46747,,1,,,,2,2,13,,,,bus
7858,VM1930,25,RAPID,42713,46013.49762,,1,,,,2,2,12,,,,bus
7859,PMQ3578,14,PPJ2,0000-00-00,45968.48509,,1,,,,2,4,5,3,,,bus
7860,PMQ4578,14,RAPID,0000-00-00,45736.59737,,1,,,,0,0,0,,,,bus
7861,PJL9200,26,RAPID,0000-00-00,45736.59737,,1,,,,0,0,0,,,,bus
7862,PJF8342,26,RAPID,0000-00-00,45736.59737,,1,,RTP - 14/10/2023 (SURRENDER),PJF8342,2,2,12,2,,45301,bus
7880,VX2856,25,RAPID,0000-00-00,45868.44089,,1,,,,2,2,13,3,,,bus
7881,VX2864,25,RAPID,0000-00-00,46008.55671,,1,,,,2,2,13,3,,,bus
7882,VX2890,25,RAPID,0000-00-00,45931.57005,,1,,,,2,2,13,3,,,bus
7883,VX2897,25,RAPID,0000-00-00,45974.60095,,1,,,,2,2,13,,,,bus
7884,VX2919,25,RAPID,0000-00-00,45853.49389,,1,,,,2,2,13,3,,,bus
7885,VX2960,25,RAPID,0000-00-00,46009.67139,,1,,,,2,2,13,3,,,bus
7886,VX3035,25,RAPID,0000-00-00,45897.46093,,1,,,,2,2,13,,,,bus
7887,VX3097,25,RAPID,0000-00-00,45909.44262,,1,,,,2,2,13,,,,bus
7888,VX3537,25,RAPID,0000-00-00,45939.53264,,1,,,,2,2,13,,,,bus
7889,VX3578,25,RAPID,0000-00-00,46036.51583,,1,,,,2,2,13,,,,bus
7890,VX3625,25,RAPID,0000-00-00,45876.43686,,1,,,,2,2,8,,,,bus
7891,VX3739,25,RAPID,0000-00-00,45951.52198,,1,,,,2,2,13,,,,bus
7892,VAE7463,23,RAPID2,0000-00-00,46014.45956,,1,,,,2,7,8,3,,,bus
7893,VAF694,23,RAPID2,0000-00-00,45924.77207,,1,,,,2,7,8,3,,,bus
7894,VAC5773,23,RAPID2,0000-00-00,46024.7428,,1,,,,2,7,8,3,,,bus
7895,VAC5751,23,,0000-00-00,46030.61882,,1,,,,2,7,8,,,,bus
7896,VAC5778,23,,0000-00-00,46017.54021,,1,,,,2,7,8,,,,bus
7897,VAC5746,23,,0000-00-00,45994.483,,1,,,,2,7,8,,,,bus
7898,VAC9627,23,RAPID2,0000-00-00,45945.69067,,1,,,,2,7,8,3,,,bus
7899,VAE7038,23,RAPID2,0000-00-00,45834.51789,,1,,,,2,7,8,3,,,bus
7900,VAE7042,23,,0000-00-00,45952.73719,,1,,,,2,7,8,,,,bus
7901,VAC5764,23,,0000-00-00,45937.47912,,1,,,,2,7,8,,,,bus
7902,VAF5462,23,,0000-00-00,45736.59735,,1,,,,0,0,0,,,,bus
7903,VAF5764,23,,0000-00-00,45736.59735,,1,,,,0,0,0,,,,bus
7904,VAF5738,23,,0000-00-00,46034.46828,,1,,,,2,7,8,,,,bus
7905,VAF5761,23,RAPID2,0000-00-00,45975.51777,,1,,,,2,7,8,3,,,bus
7906,VAF5743,23,,0000-00-00,46001.51759,,1,,,,2,7,8,,,,bus
7907,VAF5765,23,,0000-00-00,45925.44943,,1,,,,2,7,8,,,,bus
7908,VAF5904,23,,0000-00-00,46014.68935,,1,,,,2,7,8,,,,bus
7909,VAF5756,23,,0000-00-00,46038.62737,,1,,,,2,7,8,,,,bus
7910,VAF5752,23,,0000-00-00,45972.58897,,1,,,,2,7,8,,,,bus
7911,VAF5746,23,,0000-00-00,46035.46177,,1,,,,2,7,8,,,,bus
7912,VAG4892,23,RAPID2,0000-00-00,46036.51444,,1,,,,2,7,8,3,,,bus
7913,VAG4876,23,,0000-00-00,45897.45775,,1,,,,2,7,8,,,,bus
7914,VAF5780,23,,0000-00-00,45925.70655,,1,,,,2,7,8,,,,bus
7915,VAF5750,23,,0000-00-00,45911.69216,,1,,,,2,7,8,,,,bus
7916,VAG4873,23,,0000-00-00,45981.61433,,1,,,,2,7,8,,,,bus
7918,VAE7225,25,RAPID,0000-00-00,45848.69127,,1,,,,2,2,13,,,,bus
7919,VAE7492,25,RAPID,0000-00-00,45904.42639,,1,,,,2,2,13,,,,bus
7920,VAE7564,25,RAPID,0000-00-00,45890.50213,,1,,,,2,2,13,,,,bus
7921,VAE7164,25,RAPID,0000-00-00,46043.4345,,1,,,,2,2,13,,,,bus
7922,VAE7157,25,RAPID,0000-00-00,46008.55536,,1,,,,2,2,13,,,,bus
7923,VAE7340,25,RAPID,0000-00-00,46029.62464,,1,,,,2,2,13,3,,,bus
7924,VAE7147,25,RAPID,0000-00-00,45925.70347,,1,,,,2,2,13,,,,bus
7925,VAF5480,25,RAPID,0000-00-00,45890.52301,,1,,,,2,2,13,,,,bus
7926,VAE7593,25,RAPID,0000-00-00,46027.57718,,1,,,,2,2,13,,,,bus
7927,VAE7408,25,RAPID,0000-00-00,45938.66751,,1,,,,2,2,13,,,,bus
7928,VAF5430,25,RAPID,0000-00-00,45982.53716,,1,,,,2,2,13,,,,bus
7929,VAF7537,25,,0000-00-00,45736.59734,,1,,,,0,0,0,,,,bus
7930,VAE7196,25,RAPID,0000-00-00,46020.51453,,1,,,,2,2,13,3,,,bus
7931,VAF5439,25,RAPID,0000-00-00,46027.57615,,1,,,,2,2,13,3,,,bus
7932,VAF6410,25,RAPID,0000-00-00,45980.50677,,1,,,,2,2,13,,,,bus
7933,VAE7104,25,RAPID,0000-00-00,45926.46993,,1,,,,2,2,13,,,,bus
7934,VAF6417,25,RAPID,0000-00-00,46015.64966,,1,,,,2,2,13,3,,,bus
7935,VAF5442,25,RAPID,0000-00-00,45833.43824,,1,,,,2,2,13,,,,bus
7936,VAF5451,25,RAPID,0000-00-00,45938.66809,,1,,,,2,2,13,,,,bus
7937,VAG4709,25,RAPID,0000-00-00,45995.53681,,1,,,,2,2,13,,,,bus
7938,VAC5791,23,,0000-00-00,46042.40534,,1,,,,2,7,8,,,,bus
7939,VAF691,23,,0000-00-00,45909.44549,,1,,,,2,7,8,,,,bus
7940,VAF5762,23,,0000-00-00,45870.46383,,1,,,,2,7,8,,,,bus
7941,VAG4871,23,,0000-00-00,46038.39083,,1,,,,2,7,8,,,,bus
7942,VAG4890,23,RAPID,0000-00-00,45903.45953,,1,,,,2,7,8,3,,,bus
7943,VAG4913,23,,0000-00-00,45979.47559,,1,,,,2,7,8,,,,bus
7944,VAG4880,23,RAPID2,0000-00-00,45966.55558,,1,,,,2,7,8,3,,,bus
7945,VAH9044,23,,0000-00-00,45946.49838,,1,,,,2,7,8,,,,bus
7946,VAH9042,23,,0000-00-00,45904.43125,,1,,,,2,7,8,,,,bus
7947,VAJ1570,23,RAPID2,0000-00-00,46014.68995,,1,,,,2,7,8,3,,,bus
7948,VAH9045,23,RAPID,0000-00-00,45944.49765,,1,,,,2,7,8,3,,,bus
7949,VAH9043,23,RAPID2,0000-00-00,46042.40586,,1,,,,2,7,8,3,,,bus
7950,VAG4872,23,,0000-00-00,45940.50461,,1,,,,2,2,13,,,,bus
7951,VAF5766,23,,0000-00-00,45898.45552,,1,,,,2,7,8,,,,bus
7952,VAH9049,23,,0000-00-00,45931.5681,,1,,,,2,7,8,,,,bus
7953,VAJ2850,23,RAPID2,0000-00-00,45980.50709,,1,,,,2,7,8,3,,,bus
7954,VAJ2876,23,,0000-00-00,45891.42384,,1,,,,2,7,8,,,,bus
7955,VAJ2869,23,RAPID2,0000-00-00,45967.75734,,1,,,,2,7,8,3,,,bus
7956,VAH9062,23,RAPID2,0000-00-00,45979.47615,,1,,,,2,7,8,3,,,bus
7957,VAH9053,23,,0000-00-00,46030.47564,,1,,,,2,7,8,,,,bus
7958,VAJ2870,23,RAPID2,0000-00-00,45967.75775,,1,,,,2,7,8,3,,,bus
7959,VAH9067,23,,0000-00-00,45960.70941,,1,,,,2,7,8,,,,bus
7960,VAJ2895,23,,0000-00-00,45957.51074,,1,,,,2,7,8,,,,bus
7961,VAJ2857,23,RAPID2,0000-00-00,46003.52664,,1,,,,2,7,8,3,,,bus
7962,VAJ2854,23,RAPID2,0000-00-00,45881.45368,,1,,,,2,7,8,3,,,bus
7963,VAH9154,23,RAPID2,0000-00-00,45908.47354,,1,,,,2,7,8,3,,,bus
7964,VAJ2875,23,RAPID2,0000-00-00,45946.49878,,1,,,,2,7,8,3,,,bus
7965,VAJ2852,23,,0000-00-00,45898.62053,,1,,,,2,7,8,,,,bus
7966,VAG8058,25,,0000-00-00,46000.53108,,1,,,,2,2,13,,,,bus
7967,VAF7116,25,,0000-00-00,45981.61406,,1,,,,2,2,13,,,,bus
7968,VAF7157,25,,0000-00-00,45994.50523,,1,,,,2,2,13,,,,bus
8747,VAE7537,25,RAPID,0000-00-00,45968.48544,,1,,,VAE7537,2,2,13,3,,,bus
8748,VAG6349,25,RAPID,0000-00-00,45922.45647,,1,,,,2,2,13,,,,bus
8749,VAF5438,25,RAPID,0000-00-00,45982.5374,,1,,,,2,2,13,,,,bus
8750,VAF5339,25,RAPID,0000-00-00,45930.71061,,1,,,,2,2,13,,,,bus
8751,VAF7167,25,RAPID,0000-00-00,45967.59032,,1,,,,2,2,13,,,,bus
8752,VAF7134,25,RAPID,0000-00-00,45944.49671,,1,,,,2,2,13,,,,bus
8753,VAF7146,25,RAPID,0000-00-00,45944.49737,,1,,,,2,2,13,,,,bus
8754,VAF5464,25,RAPID,0000-00-00,45845.70394,,1,,,,2,2,13,,,,bus
8755,VAF5425,25,RAPID,0000-00-00,45989.6416,,1,,,,2,2,13,,,,bus
8756,VAF5489,25,RAPID,0000-00-00,45923.46508,,1,,,,2,2,13,3,,,bus
8757,VAG4673,25,RAPID,0000-00-00,45975.51912,,1,,,,2,2,13,,,,bus
8758,VAG4729,25,RAPID,0000-00-00,45957.51038,,1,,,,2,2,13,,,,bus
8759,VAF5434,25,RAPID,0000-00-00,45950.73769,,1,,,,2,2,13,3,,,bus
8760,VAG8051,25,RAPID,0000-00-00,45923.4648,,1,,,,2,2,13,,,,bus
8761,VAG8541,25,RAPID,0000-00-00,45910.4635,,1,,,,2,2,13,,,,bus
8762,VAG4715,25,RAPID,0000-00-00,45960.70912,,1,,,,2,2,13,,,,bus
8763,VAG4711,25,RAPID,0000-00-00,45846.77313,,1,,,,2,2,13,3,,,bus
8764,VAF7159,25,RAPID,0000-00-00,46036.51253,,1,,,,2,2,13,3,,,bus
8765,VAG8049,25,RAPID,0000-00-00,45887.64196,,1,,,,2,2,13,,,,bus
8766,VAJ1514,25,RAPID,0000-00-00,46014.45889,,1,,,,2,2,13,,,,bus
8767,VAJ8054,25,,0000-00-00,45736.59729,,1,,,,0,0,0,,,,bus
8768,VAG4722,25,RAPID,0000-00-00,45993.57329,,1,,,,2,2,13,,,,bus
8769,VAG4750,25,RAPID,0000-00-00,45863.6327,,1,,,,2,2,13,3,,,bus
8770,VAG4730,25,RAPID,0000-00-00,45989.676,,1,,,,2,2,13,,,,bus
8771,VAG4680,25,RAPID,0000-00-00,45993.78071,,1,,,,2,2,13,,,,bus
8772,VAF5461,25,RAPID,0000-00-00,46042.41027,,1,,,,2,2,13,,,,bus
8773,VAG4703,25,RAPID,0000-00-00,45995.53661,,1,,,,2,2,13,3,,,bus
8774,VAG8053,25,RAPID,0000-00-00,45853.49344,,1,,,,3,2,13,,,,bus
8775,VAG1482,25,,0000-00-00,45736.59729,,1,,,,0,0,0,,,,bus
8776,VAJ3415,25,RAPID,0000-00-00,45926.46958,,1,,,,2,2,13,,,,bus
8777,VAF5441,25,RAPID,0000-00-00,45945.69097,,1,,,,2,2,13,,,,bus
8778,VAF5250,25,RAPID,0000-00-00,46029.62499,,1,,,,2,2,13,3,,,bus
8779,VAG4725,25,RAPID,0000-00-00,45924.44716,,1,,,,3,2,13,3,,,bus
8780,VAJ1480,25,RAPID,0000-00-00,45993.78172,,1,,,,2,2,13,,,,bus
8781,VAJ1481,25,RAPID,0000-00-00,46037.67049,,1,,,,2,2,13,,,,bus
8782,VAJ3412,25,RAPID,0000-00-00,46044.41537,,1,,,,2,2,13,,,,bus
8814,VAG8054,25,RAPID,0000-00-00,46007.53525,,1,,,,2,2,13,,,,bus
8815,VAJ1482,25,RAPID,0000-00-00,45930.71088,,1,,,,2,2,13,,,,bus
8820,VAJ6314,23,,0000-00-00,45944.49808,,1,,,,2,7,8,,,,bus
8821,VAJ6442,23,,0000-00-00,45926.47132,,1,,,,2,7,8,,,,bus
8822,VAJ6284,23,RAPID2,0000-00-00,45911.69269,,1,,,,2,7,8,3,,,bus
8823,VAJ6259,23,,0000-00-00,46030.47394,,1,,,,2,9,8,,,,bus
8824,VAJ7134,23,,0000-00-00,45973.69911,,1,,,,3,10,10,,,,bus
8825,VAJ9136,23,,0000-00-00,46028.62057,,1,,,,2,7,8,,,,bus
8826,VAJ9068,23,,0000-00-00,46020.51421,,1,,,,2,7,8,,,,bus
8827,VAJ8965,23,,0000-00-00,45919.56613,,1,,,,2,7,8,,,,bus
8828,VAJ8974,23,,0000-00-00,45912.43176,,1,,,,2,7,8,,,,bus
8829,VAJ6234,23,,0000-00-00,45918.44296,,1,,,,2,7,8,,,,bus
8830,VAK967,23,,0000-00-00,45908.47632,,1,,,,2,7,8,,,,bus
8831,VAK950,23,RAPID,0000-00-00,45910.46581,,1,,,,2,7,8,3,,,bus
8832,VAK962,23,RAPID2,0000-00-00,45989.67634,,1,,,,2,7,8,3,,,bus
8833,VAK952,23,RAPID2,0000-00-00,45960.71014,,1,,,,2,7,8,3,,,bus
8834,VAK1034,23,RAPID2,0000-00-00,46017.54074,,1,,,,2,7,8,3,,,bus
8835,VAK1014,23,RAPID2,0000-00-00,45908.47214,,1,,,,2,7,8,3,,,bus
8836,VAK1045,23,RAPID2,0000-00-00,45882.44951,,1,,,,2,7,8,3,,,bus
8837,VAK985,23,RAPID2,0000-00-00,45895.45729,,1,,,,2,2,8,3,,,bus
8838,VAL4552,23,RAPID2,0000-00-00,45920.28009,,1,,,,2,7,8,3,,,bus
8839,PKX3461,13,RAPID,0000-00-00,45890.44917,,1,,RTP - 13/10/2026,,2,2,13,,,,bus
8840,PKX3373,13,RAPID,0000-00-00,46001.42294,,1,,RTP - 22/02/2026,PKX3373MM,2,2,13,,,,bus
8841,WVA3157,9,RAPID2,40606,45861.79169,,1,,,WVA3157,3,2,12,3,,45861,bus
8842,WVA3152,9,RAPID,40606,45952.73994,,1,,,,3,2,12,,,,bus
8843,WUW4126,9,RAPID,40571,46015.65238,,1,,,,3,2,12,3,,,bus
8846,WVA2966,9,RAPID,40606,45967.78322,,1,,,,3,2,12,,,,bus
8848,WVA4126,9,RAPID,0000-00-00,45736.59727,,,,,,0,0,0,,,,bus
8849,WUT8479,9,RAPID2,40549,45995.93466,,1,,,,3,2,12,2,,45995,bus
8850,WVA3151,9,RAPID,40606,45960.71316,,1,,,,3,2,12,3,,,bus
8851,WUS9559,4,OS_KIFFAH,0000-00-00,45736.59727,,,,,,0,0,0,,,,bus
8852,WYN2874,4,OS_KIFFAH,0000-00-00,45736.59727,,,,,,0,0,0,,,,bus
8853,BNE1786,4,OS_KIFFAH,0000-00-00,45736.59727,,,,,,0,0,0,,,,bus
8854,VDP6219,4,OS_SELANGOR,0000-00-00,45736.59727,,,,,,0,0,0,,,,bus
8855,VDP6619,4,OS_SELANGOR,0000-00-00,45736.59726,,,,,,0,0,0,,,,bus
8856,VDP6819,4,OS_SELANGOR,0000-00-00,45736.59726,,,,,,0,0,0,,,,bus
8857,VDP8519,4,OS_SELANGOR,0000-00-00,45736.59726,,,,,,0,0,0,,,,bus
8858,VDP9719,4,OS_SELANGOR,0000-00-00,45736.59726,,,,,,0,0,0,,,,bus
8860,VDV4281,4,RAPID,0000-00-00,45736.59726,,,,,,0,0,0,,,,bus
8861,VAL2929,4,OS_KIFFAH,0000-00-00,45736.59726,,,,,,0,0,0,,,,bus
8864,VEP3320,4,OS_SELANGOR,0000-00-00,45736.59726,,,,,,0,0,0,,,,bus
8865,VEP3420,4,OS_SELANGOR,0000-00-00,45736.59726,,,,,,0,0,0,,,,bus
8866,VEP3520,4,OS_SELANGOR,0000-00-00,45736.59726,,,,,,0,0,0,,,,bus
8877,BNG4109;BNG4110,22,RAPID,0000-00-00,45736.59725,,,,,,0,0,0,,,,bus
8881,BNG4109;,22,RAPID,0000-00-00,45736.59725,,,,,,0,0,0,,,,bus
8882,BNG4110.,22,RAPID,0000-00-00,45736.59725,,,,,,0,0,0,,,,bus
8889,BNG4109.,22,RAPID,0000-00-00,45736.59725,,,,,,0,0,0,,,,bus
